key_ratio,optimizer_seed,iteration,stage,fitness
0.03,1,84,stage2,1402649.4659642864
0.03,1,85,stage2,1402538.0464664863
0.03,1,86,stage2,1402421.2584956947
0.03,1,87,stage2,1402298.9103474256
0.03,1,88,stage2,1402170.8058068065
0.03,1,89,stage2,1402036.7440961336
0.03,1,90,stage2,1401896.519822426
0.03,1,91,stage2,1401749.9229249763
0.03,1,92,stage2,1401596.7386229087
0.03,1,93,stage2,1401436.7473627294
0.03,1,94,stage2,1401269.724765881
0.03,1,95,stage2,1401095.441576297
0.03,1,96,stage2,1400913.6636079547
0.03,1,97,stage2,1400724.1516924289
0.03,1,98,stage2,1400526.6616264454
0.03,1,99,stage2,1400320.944119436
0.03,1,100,stage2,1400106.74474109
0.03,1,101,stage2,1399883.8038689096
0.03,1,102,stage2,1399651.8566357624
0.03,1,103,stage2,1399410.632877436
0.03,1,104,stage2,1399159.8570801914
0.03,1,105,stage2,1398899.248328316
0.03,1,106,stage2,1398628.5202516788
0.03,1,107,stage2,1398347.380973281
0.03,1,108,stage2,1398055.533056814
0.03,1,109,stage2,1397752.6734542092
0.03,1,110,stage2,1397438.4934531942
0.03,1,111,stage2,1397112.6786248442
0.03,1,112,stage2,1396774.9087711384
0.03,1,113,stage2,1396424.857872511
0.03,1,114,stage2,1396062.194035407
0.03,1,115,stage2,1395686.579439834
0.03,1,116,stage2,1395297.6702869176
0.03,1,117,stage2,1394895.1167464533
0.03,1,118,stage2,1394478.5629044622
0.03,1,119,stage2,1394047.6467107425
0.03,1,120,stage2,1393601.9999264246
0.03,1,121,stage2,1393141.2480715245
0.03,1,122,stage2,1392665.0103724974
0.03,1,123,stage2,1392172.8997097907
0.03,1,124,stage2,1391664.522565399
0.03,1,125,stage2,1391139.4789704166
0.03,1,126,stage2,1390597.3624525913
0.03,1,127,stage2,1390037.7599838786
0.03,1,128,stage2,1389460.2519279951
0.03,1,129,stage2,1388864.4119879722
0.03,1,130,stage2,1388249.8071537095
0.03,1,131,stage2,1387615.9976495286
0.03,1,132,stage2,1386962.5368817272
0.03,1,133,stage2,1386288.9713861318
0.03,1,134,stage2,1385594.8407756528
0.03,1,135,stage2,1384879.6776878359
0.03,1,136,stage2,1384143.0077324186
0.03,1,137,stage2,1383384.3494388813
0.03,1,138,stage2,1382603.2142040036
0.03,1,139,stage2,1381799.1062394138
0.03,1,140,stage2,1380971.5225191477
0.03,1,141,stage2,1380119.9527271993
0.03,1,142,stage2,1379243.879205073
0.03,1,143,stage2,1378342.7768993415
0.03,1,144,stage2,1377416.1133091962
0.03,1,145,stage2,1376463.3484340014
0.03,1,146,stage2,1375483.9347208492
0.03,1,147,stage2,1374477.317012111
0.03,1,148,stage2,1373442.9324929942
0.03,1,149,stage2,1372380.2106390926
0.03,1,150,stage2,1371288.5731639427
0.03,1,151,stage2,1370167.4339665747
0.03,1,152,stage2,1369016.1990790695
0.03,1,153,stage2,1367834.2666141097
0.03,1,154,stage2,1366621.026712534
0.03,1,155,stage2,1365375.861490891
0.03,1,156,stage2,1364098.1449889936
0.03,1,157,stage2,1362787.2431174705
0.03,1,158,stage2,1361442.5136053227
0.03,1,159,stage2,1360063.3059474742
0.03,1,160,stage2,1358648.961352329
0.03,1,161,stage2,1357198.812689321
0.03,1,162,stage2,1355712.1844364712
0.03,1,163,stage2,1354188.3926279389
0.03,1,164,stage2,1352626.7448015762
0.03,1,165,stage2,1351026.539946482
0.03,1,166,stage2,1349387.0684505552
0.03,1,167,stage2,1347707.6120480483
0.03,1,168,stage2,1345987.4437671218
0.03,1,169,stage2,1344225.8278773963
0.03,1,170,stage2,1342422.019837508
0.03,1,171,stage2,1340575.2662426617
0.03,1,172,stage2,1338684.8047721835
0.03,1,173,stage2,1336749.8641370758
0.03,1,174,stage2,1334769.66402757
0.03,1,175,stage2,1332743.415060681
0.03,1,176,stage2,1330670.3187277603
0.03,1,177,stage2,1328549.5673420494
0.03,1,178,stage2,1326380.3439862342
0.03,1,179,stage2,1324161.8224599983
0.03,1,180,stage2,1321893.1672275767
0.03,1,181,stage2,1319573.5333653088
0.03,1,182,stage2,1317202.066509194
0.03,1,183,stage2,1046883.4082507023
0.03,1,184,stage2,1044912.3907946524
0.03,1,185,stage2,1042898.0562138812
0.03,1,186,stage2,1040839.6944126213
0.03,1,187,stage2,1038736.5875767864
0.03,1,188,stage2,1036588.0101322504
0.03,1,189,stage2,1034393.2287031275
0.03,1,190,stage2,1032151.5020700513
0.03,1,191,stage2,1029862.0811284529
0.03,1,192,stage2,1027524.2088468422
0.03,1,193,stage2,1025137.1202250865
0.03,1,194,stage2,1022700.0422526889
0.03,1,195,stage2,1020212.1938670689
0.03,1,196,stage2,1017672.7859118417
0.03,1,197,stage2,1015081.0210950964
0.03,1,198,stage2,1012436.0939476772
0.03,1,199,stage2,1009737.1907814604
0.03,1,200,stage2,1006983.4896476361
0.03,2,1,stage1,4482039.544924709
0.03,2,2,stage1,4482039.544881322
0.03,2,3,stage1,4411646.805407043
0.03,2,4,stage1,4371519.556627001
0.03,2,5,stage1,4324558.336480773
0.03,2,6,stage1,4324406.38273797
0.03,2,7,stage1,4324406.370543231
0.03,2,8,stage1,4324406.348990776
0.03,2,9,stage1,4324406.313503019
0.03,2,10,stage1,4324406.2582060695
0.03,2,11,stage1,4324406.175767691
0.03,2,12,stage1,4324406.057235263
0.03,2,13,stage1,4324352.44523907
0.03,2,14,stage1,4324352.220368952
0.03,2,15,stage1,4324351.921204235
0.03,2,16,stage1,4324351.530690379
0.03,2,17,stage1,4324351.0293422695
0.03,2,18,stage1,4324350.395082174
0.03,2,19,stage1,4324349.6030777125
0.03,2,20,stage1,4324348.62557981
0.03,2,21,stage1,4324347.431760666
0.03,2,22,stage1,4324345.987551708
0.03,2,23,stage1,4324344.255481562
0.03,2,24,stage1,4324342.194514005
0.03,2,25,stage1,4324291.483095366
0.03,2,26,stage1,4324288.626154757
0.03,2,27,stage1,4324285.294198626
0.03,2,28,stage1,4324281.43031099
0.03,2,29,stage1,4324276.973200829
0.03,2,30,stage1,4324271.85704005
0.03,2,31,stage1,4324266.0113014495
0.03,2,32,stage1,4324259.360596666
0.03,2,33,stage1,4324251.8245141525
0.03,2,34,stage1,4324243.317457131
0.03,2,35,stage1,4324233.748481562
0.03,2,36,stage1,4324223.021134094
0.03,2,37,stage1,4324211.033290036
0.03,2,38,stage1,4324197.676991317
0.03,2,39,stage1,4324182.838284441
0.03,2,40,stage1,4324166.397058457
0.03,2,41,stage1,4324112.828418015
0.03,2,42,stage1,4324092.7963809315
0.03,2,43,stage1,4324070.762926748
0.03,2,44,stage1,4324046.581694294
0.03,2,45,stage1,4324020.099354749
0.03,2,46,stage1,4323991.155449602
0.03,2,47,stage1,4323959.582228618
0.03,2,48,stage1,4323925.204487792
0.03,2,49,stage1,4323887.839407318
0.03,2,50,stage1,4323847.296389548
0.03,2,51,stage1,4323803.376896953
0.03,2,52,stage1,4323755.87429008
0.03,2,53,stage1,4323704.573665523
0.03,2,54,stage1,4323649.251693882
0.03,2,55,stage1,4323589.676457718
0.03,2,56,stage1,4323525.607289522
0.03,2,57,stage1,4323456.794609671
0.03,2,58,stage1,4323382.979764397
0.03,2,59,stage1,4323297.547940865
0.03,2,60,stage1,4323212.915696641
0.03,2,61,stage1,4323122.4492604025
0.03,2,62,stage1,4323025.852061394
0.03,2,63,stage1,4322922.060661659
0.03,2,64,stage1,4322812.272525452
0.03,2,65,stage1,4322695.4039600175
0.03,2,66,stage1,4322571.117885007
0.03,2,67,stage1,4322439.0666875765
0.03,2,68,stage1,4322212.576493572
0.03,2,69,stage1,4322063.909272601
0.03,2,70,stage1,4321906.369275327
0.03,2,71,stage1,4321739.565138544
0.03,2,72,stage1,4321562.526329896
0.03,2,73,stage1,4321375.035397537
0.03,2,74,stage1,4321177.976425921
0.03,2,75,stage1,4320969.972814715
0.03,2,76,stage1,4320749.988165358
0.03,2,77,stage1,4320518.734031017
0.03,2,78,stage1,4320275.149545334
0.03,2,79,stage1,4320018.748066533
0.03,2,80,stage1,4319749.030313844
0.03,2,81,stage1,4319465.484205463
0.03,2,82,stage1,4319167.584696517
0.03,2,83,stage1,4318854.793617023
0.03,2,84,stage1,4318526.55950985
0.03,2,85,stage1,4318182.317468682
0.03,2,86,stage1,4317821.488975978
0.03,2,87,stage1,4317443.481740937
0.03,2,88,stage1,4317047.6895374525
0.03,2,89,stage1,4316633.492042081
0.03,2,90,stage1,4316200.254672003
0.03,2,91,stage1,4315747.3284229785
0.03,2,92,stage1,4315274.049707318
0.03,2,93,stage1,4314779.740191834
0.03,2,94,stage1,4314263.706635811
0.03,2,95,stage1,4313725.240728963
0.03,2,96,stage1,4313163.618929397
0.03,2,97,stage1,4312578.10230157
0.03,2,98,stage1,4311967.936354257
0.03,2,99,stage1,4311332.350878511
0.03,2,100,stage1,4310670.55978562
0.03,2,101,stage1,4309981.760945073
0.03,2,102,stage1,4309265.136022523
0.03,2,103,stage1,4308519.850317744
0.03,2,104,stage1,4307745.052602593
0.03,2,105,stage1,4306939.874958979
0.03,2,106,stage1,4306103.432616812
0.03,2,107,stage1,4305234.823791978
0.03,2,108,stage1,4304333.129524291
0.03,2,109,stage1,4303397.413515458
0.03,2,110,stage1,4302426.721967043
0.03,2,111,stage1,4301420.083418421
0.03,2,112,stage1,4300376.508584752
0.03,2,113,stage1,4299294.990194928
0.03,2,114,stage1,4298174.502829547
0.03,2,115,stage1,4297014.002758868
0.03,2,116,stage1,4295812.427780774
0.03,2,117,stage1,4294567.490288622
0.03,2,118,stage1,4293280.504189651
0.03,2,119,stage1,4291949.144122278
0.03,2,120,stage1,4290572.272374496
0.03,2,121,stage1,4289148.731951735
0.03,2,122,stage1,4287677.346414817
0.03,2,123,stage1,4286156.919717921
0.03,2,124,stage1,4284586.236046541
0.03,2,125,stage1,4282964.059655451
0.03,2,126,stage1,4281289.134706667
0.03,2,127,stage1,4279560.1851074025
0.03,2,128,stage1,4277775.91434804
0.03,2,129,stage1,4275935.0053400835
0.03,2,130,stage1,4274034.194210761
0.03,2,131,stage1,4272075.974314442
0.03,2,132,stage1,4270057.039810411
0.03,2,133,stage1,4267975.989674292
0.03,2,134,stage1,4265831.401492639
0.03,2,135,stage1,4263621.831300903
0.03,2,136,stage1,4261345.813421394
0.03,2,137,stage1,4259001.860301232
0.03,2,138,stage1,4256588.462350326
0.03,2,139,stage1,4254104.08777932
0.03,2,140,stage1,4251547.182437564
0.03,2,141,stage1,4248916.169651073
0.03,2,142,stage1,4246209.450060487
0.03,2,143,stage1,4243425.401459033
0.03,2,144,stage1,4240562.378630487
0.03,2,145,stage1,4237618.713187142
0.03,2,146,stage1,4234592.713407757
0.03,2,147,stage1,4231482.6640755255
0.03,2,148,stage1,4228286.826316043
0.03,2,149,stage1,4225003.437435256
0.03,2,150,stage1,4221630.710757435
0.03,2,151,stage1,4218166.835463126
0.03,2,152,stage1,4214609.976427123
0.03,2,153,stage1,4210958.27405642
0.03,2,154,stage1,4207209.844128179
0.03,2,155,stage1,4203362.777627689
0.03,2,156,stage1,4199415.140586326
0.03,2,157,stage1,4195364.973919516
0.03,2,158,stage1,4191210.293264703
0.03,2,159,stage1,4186949.088819298
0.03,2,160,stage1,4182579.3251786497
0.03,2,161,stage1,4178098.941174005
0.03,2,162,stage1,4173505.849710467
0.03,2,163,stage1,4168797.937604961
0.03,2,164,stage1,4163973.0654241936
0.03,2,165,stage1,4159029.067322613
0.03,2,166,stage1,4153963.750880375
0.03,2,167,stage1,4148774.8969413014
0.03,2,168,stage1,4143460.2594508417
0.03,2,169,stage1,4138017.5652940343
0.03,2,170,stage1,4132444.514133471
0.03,2,171,stage1,4126738.7782472563
0.03,2,172,stage1,4120898.002366968
0.03,2,173,stage1,4114919.803515622
0.03,2,174,stage1,4108801.77084563
0.03,2,175,stage1,4102541.465476766
0.03,2,176,stage1,4096136.420334125
0.03,2,177,stage1,4089584.1399860815
0.03,2,178,stage1,4082882.1004822566
0.03,2,179,stage1,4076027.7491914784
0.03,2,180,stage1,4069018.5046397406
0.03,2,181,stage1,4061851.756348168
0.03,2,182,stage1,4054524.8646709756
0.03,2,183,stage1,4047035.16063343
0.03,2,184,stage1,4039379.945769813
0.03,2,185,stage1,4031556.491961382
0.03,2,186,stage1,4023562.041274332
0.03,2,187,stage1,4015393.8057977553
0.03,2,188,stage1,4007048.967481606
0.03,2,189,stage1,3998524.6779746604
0.03,2,190,stage1,3989818.0584624805
0.03,2,191,stage1,3980926.118171441
0.03,2,192,stage1,3971846.0795424115
0.03,2,193,stage1,3962574.890065146
0.03,2,194,stage1,3953109.5474519557
0.03,2,195,stage1,3943447.0181417423
0.03,2,196,stage1,3933584.237137965
0.03,2,197,stage1,3923518.1078465935
0.03,2,198,stage1,3913245.501914079
0.03,2,199,stage1,3902763.259065306
0.03,2,200,stage1,3892068.1797489026
0.03,2,2,stage2,1736951.8139166958
0.03,2,3,stage2,1481051.607375786
0.03,2,4,stage2,1481051.607015956
0.03,2,5,stage2,1391691.3892319656
0.03,2,6,stage2,1391691.3872206365
0.03,2,7,stage2,1391691.383315172
0.03,2,8,stage2,1391691.3764128226
0.03,2,9,stage2,1089614.6548229202
0.03,2,10,stage2,1089614.6409752215
0.03,2,11,stage2,1089614.6203306497
0.03,2,12,stage2,1089614.5906472518
0.03,2,13,stage2,1089614.5492367116
0.03,2,14,stage2,1089614.4929237736
0.03,2,15,stage2,1089614.4180056646
0.03,2,16,stage2,1089614.3202115125
0.03,2,17,stage2,1089614.1946617719
0.03,2,18,stage2,1089614.035827643
0.03,2,19,stage2,1089613.8374904946
0.03,2,20,stage2,1089613.5927012844
0.03,2,21,stage2,1089613.2937399824
0.03,2,22,stage2,1089612.9320749913
0.03,2,23,stage2,1089612.4983225688
0.03,2,24,stage2,1089611.9822062484
0.03,2,25,stage2,1089611.3725162623
0.03,2,26,stage2,1089610.6570689622
0.03,2,27,stage2,1089609.8226662409
0.03,2,28,stage2,1089608.855054954
0.03,2,29,stage2,1089607.738886343
0.03,2,30,stage2,1089606.4576754542
0.03,2,31,stage2,1089604.993760563
0.03,2,32,stage2,1089603.3282625936
0.03,2,33,stage2,1089601.441044542
0.03,2,34,stage2,1089599.3106708964
0.03,2,35,stage2,1089596.914367061
0.03,2,36,stage2,1089594.227978775
0.03,2,37,stage2,1089591.2259315357
0.03,2,38,stage2,1089587.8811900204
0.03,2,39,stage2,1089584.165217507
0.03,2,40,stage2,1089580.0479352965
0.03,2,41,stage2,1089575.497682135
0.03,2,42,stage2,1089570.481173634
0.03,2,43,stage2,1089564.9634616927
0.03,2,44,stage2,1089558.9078939203
0.03,2,45,stage2,1089552.2760730574
0.03,2,46,stage2,1089545.0278163964
0.03,2,47,stage2,1089537.1211152046
0.03,2,48,stage2,1089528.5120941459
0.03,2,49,stage2,1089519.1549707009
0.03,2,50,stage2,1089509.0020145907
0.03,2,51,stage2,1089498.003507197
0.03,2,52,stage2,1089486.1077009833
0.03,2,53,stage2,1089473.2607789189
0.03,2,54,stage2,1089459.4068138986
0.03,2,55,stage2,1089444.4877281645
0.03,2,56,stage2,1089428.4432527283
0.03,2,57,stage2,1089411.2108867925
0.03,2,58,stage2,1089392.7258571729
0.03,2,59,stage2,1089372.9210777185
0.03,2,60,stage2,1089351.727108735
0.03,2,61,stage2,1089329.0721164055
0.03,2,62,stage2,1089304.8818322122
0.03,2,63,stage2,1089279.0795123584
0.03,2,64,stage2,1089251.5858971898
0.03,2,65,stage2,1089222.3191706168
0.03,2,66,stage2,1089191.1949195345
0.03,2,67,stage2,1089158.126093247
0.03,2,68,stage2,1089123.0229628861
0.03,2,69,stage2,1089085.7930808354
0.03,2,70,stage2,1089046.3412401509
0.03,2,71,stage2,1089004.5694339827
0.03,2,72,stage2,1088960.3768149957
0.03,2,73,stage2,1088913.6596547938
0.03,2,74,stage2,1088864.3113033392
0.03,2,75,stage2,1088812.2221483747
0.03,2,76,stage2,1088757.2795748455
0.03,2,77,stage2,1088699.3679243214
0.03,2,78,stage2,1088638.3684544177
0.03,2,79,stage2,1088574.1592982162
0.03,2,80,stage2,1088506.615423689
0.03,2,81,stage2,1088435.6085931184
0.03,2,82,stage2,1088361.0073225184
0.03,2,83,stage2,1088282.676841058
0.03,2,84,stage2,1088200.479050481
0.03,2,85,stage2,1088114.272484529
0.03,2,86,stage2,1088023.9122683625
0.03,2,87,stage2,1087929.2500779822
0.03,2,88,stage2,1087830.1340996514
0.03,2,89,stage2,1087726.408989317
0.03,2,90,stage2,1087617.915832032
0.03,2,91,stage2,1087504.4921013762
0.03,2,92,stage2,1087385.9716188782
0.03,2,93,stage2,1087262.1845134373
0.03,2,94,stage2,1087132.957180745
0.03,2,95,stage2,1086998.1122427064
0.03,2,96,stage2,1086857.4685068624
0.03,2,97,stage2,1086710.8409258106
0.03,2,98,stage2,1086558.0405566283
0.03,2,99,stage2,1086398.8745202916
0.03,2,100,stage2,1086233.1459611007
0.03,2,101,stage2,1086060.654006098
0.03,2,102,stage2,1085881.1937244919
0.03,2,103,stage2,1085694.5560870778
0.03,2,104,stage2,1085500.52792566
0.03,2,105,stage2,1085298.891892473
0.03,2,106,stage2,1085089.4264196027
0.03,2,107,stage2,1084871.90567841
0.03,2,108,stage2,1084646.0995389505
0.03,2,109,stage2,1084411.773529396
0.03,2,110,stage2,1084168.6887954583
0.03,2,111,stage2,1083916.6020598083
0.03,2,112,stage2,1083655.2655814998
0.03,2,113,stage2,1083384.4271153894
0.03,2,114,stage2,1083103.8298715595
0.03,2,115,stage2,1082813.2124747394
0.03,2,116,stage2,1082512.3089237267
0.03,2,117,stage2,1082200.848550809
0.03,2,118,stage2,1081878.5559811865
0.03,2,119,stage2,1081545.1510923922
0.03,2,120,stage2,1081200.3489737147
0.03,2,121,stage2,1080843.8598856193
0.03,2,122,stage2,1080475.3892191697
0.03,2,123,stage2,1080094.6374554501
0.03,2,124,stage2,1079701.300124986
0.03,2,125,stage2,1079295.0677671668
0.03,2,126,stage2,1078875.6258896666
0.03,2,127,stage2,1078442.654927866
0.03,2,128,stage2,1077995.8302042754
0.03,2,129,stage2,1077534.8218879537
0.03,2,130,stage2,1077059.2949539318
0.03,2,131,stage2,1076568.9091426353
0.03,2,132,stage2,1076063.3189193031
0.03,2,133,stage2,1075542.1734334114
0.03,2,134,stage2,1075005.1164780955
0.03,2,135,stage2,1074451.786449569
0.03,2,136,stage2,1073881.8163065496
0.03,2,137,stage2,1073294.8335296756
0.03,2,138,stage2,1072690.4600809321
0.03,2,139,stage2,1072068.31236307
0.03,2,140,stage2,1071428.0011790288
0.03,2,141,stage2,1070769.131691358
0.03,2,142,stage2,1070091.303381638
0.03,2,143,stage2,1069394.110009903
0.03,2,144,stage2,1068677.139574062
0.03,2,145,stage2,1067939.974269321
0.03,2,146,stage2,1067182.190447603
0.03,2,147,stage2,1066403.3585769713
0.03,2,148,stage2,1065603.0432010517
0.03,2,149,stage2,1064780.8028984517
0.03,2,150,stage2,1063936.1902421848
0.03,2,151,stage2,1063068.75175909
0.03,2,152,stage2,1062178.0278892545
0.03,2,153,stage2,1061263.5529454362
0.03,2,154,stage2,1060324.8550724837
0.03,2,155,stage2,1059361.4562067583
0.03,2,156,stage2,1058372.8720355567
0.03,2,157,stage2,1057358.6119565316
0.03,2,158,stage2,1056318.1790371141
0.03,2,159,stage2,1055251.069973935
0.03,2,160,stage2,1054156.7750522457
0.03,2,161,stage2,1053034.7781053411
0.03,2,162,stage2,1051884.556473981
0.03,2,163,stage2,1050705.5809658112
0.03,2,164,stage2,1049497.3158147854
0.03,2,165,stage2,1048259.218640587
0.03,2,166,stage2,1046990.7404080506
0.03,2,167,stage2,1045691.325386584
0.03,2,168,stage2,1044360.4111095896
0.03,2,169,stage2,1042997.4283338852
0.03,2,170,stage2,1041601.8009991272
0.03,2,171,stage2,1040172.9461872318
0.03,2,172,stage2,1038710.2740817956
0.03,2,173,stage2,1037213.1879275186
0.03,2,174,stage2,1035681.0839896249
0.03,2,175,stage2,1034113.3515132851
0.03,2,176,stage2,1032509.3726830378
0.03,2,177,stage2,1030868.5225822104
0.03,2,178,stage2,1029190.1691523417
0.03,2,179,stage2,1027473.6731526034
0.03,2,180,stage2,1025718.3881192217
0.03,2,181,stage2,1023923.6603248984
0.03,2,182,stage2,1022088.8287382338
0.03,2,183,stage2,1020213.2249831466
0.03,2,184,stage2,1018296.1732982974
0.03,2,185,stage2,1016336.9904965091
0.03,2,186,stage2,1014334.9859241891
0.03,2,187,stage2,1012289.4614207504
0.03,2,188,stage2,1010199.711278034
0.03,2,189,stage2,1008065.0221997303
0.03,2,190,stage2,1005884.6732608005
0.03,2,191,stage2,1003657.9358668984
0.03,2,192,stage2,1001384.0737137919
0.03,2,193,stage2,999062.3427467854
0.03,2,194,stage2,996691.9911201403
0.03,2,195,stage2,994272.2591564973
0.03,2,196,stage2,991802.3793062986
0.03,2,197,stage2,989281.5761072077
0.03,2,198,stage2,986709.0661435338
0.03,2,199,stage2,984084.0580056505
0.03,2,200,stage2,981405.7522494202
0.04,0,1,stage1,3491124.336687599
0.04,0,2,stage1,3244027.7115984927
0.04,0,3,stage1,3244027.7113848054
0.04,0,4,stage1,3208925.8209018903
0.04,0,5,stage1,3208925.81879704
0.04,0,6,stage1,3056092.0613230704
0.04,0,7,stage1,3056092.0527072228
0.04,0,8,stage1,3056092.037479944
0.04,0,9,stage1,3056092.012407073
0.04,0,10,stage1,3056091.973338576
0.04,0,11,stage1,3056091.9150940697
0.04,0,12,stage1,3056091.8313483326
0.04,0,13,stage1,3056091.714516823
0.04,0,14,stage1,3056091.5556411967
0.04,0,15,stage1,3056091.3442748208
0.04,0,16,stage1,3056091.0683682915
0.04,0,17,stage1,3056090.7141549527
0.04,0,18,stage1,3056090.266036408
0.04,0,19,stage1,3056089.706468038
0.04,0,20,stage1,3056089.01584452
0.04,0,21,stage1,3056088.172385342
0.04,0,22,stage1,3056087.1520203175
0.04,0,23,stage1,3056085.9282751055
0.04,0,24,stage1,3056084.472156723
0.04,0,25,stage1,3056082.752039065
0.04,0,26,stage1,3056080.7335484177
0.04,0,27,stage1,3056078.379448977
0.04,0,28,stage1,3056075.6495283647
0.04,0,29,stage1,3056072.5004831427
0.04,0,30,stage1,3056068.8858043323
0.04,0,31,stage1,3056064.7556629293
0.04,0,32,stage1,3056060.056795419
0.04,0,33,stage1,3056054.732389295
0.04,0,34,stage1,3056048.721968574
0.04,0,35,stage1,3056041.961279313
0.04,0,36,stage1,3056034.3821751233
0.04,0,37,stage1,3056025.9125026916
0.04,0,38,stage1,3056016.475987292
0.04,0,39,stage1,3056005.9921183037
0.04,0,40,stage1,3055994.3760347273
0.04,0,41,stage1,3055981.538410704
0.04,0,42,stage1,3055967.3853410254
0.04,0,43,stage1,3055951.818226657
0.04,0,44,stage1,3055934.733660249
0.04,0,45,stage1,3055916.023311658
0.04,0,46,stage1,3055895.573813456
0.04,0,47,stage1,3055873.266646456
0.04,0,48,stage1,3055848.978025221
0.04,0,49,stage1,3055822.5787835824
0.04,0,50,stage1,3055793.934260158
0.04,0,51,stage1,3055762.904183867
0.04,0,52,stage1,3055729.3425594456
0.04,0,53,stage1,3055693.097552966
0.04,0,54,stage1,3055653.0674221674
0.04,0,55,stage1,3055609.222217411
